Transporteur;Gare origine;Gare origine - code UIC;Gare destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;RENNES;87471003;VITRE;87471508;2;Tarif Normal;4.1;12.4
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;MONTELIMAR GARE SNCF;87764001;2;Tarif Normal;5.1;12.3
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Réglementé;72.77;88.48
TGV INOUI;STRASBOURG;87212027;SELESTAT;87214056;2;Tarif Normal;4.1;12.4
TGV INOUI;LES SABLES D'OLONNE;87486449;LA ROCHE SUR YON;87486019;2;Tarif Normal;4.1;12.5
TGV INOUI;CANNES;87757625;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Réglementé;76.11;88.48
TGV INOUI;TOULON;87755009;LES ARCS DRAGUIGNAN;87755447;2;Tarif Avantage;4.9;12.6
TGV INOUI;MARSEILLE ST CHARLES;87751008;TOULON;87755009;2;Tarif Avantage;4.2;12.6
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;ST RAPHAEL VALESCURE;87757526;2;Tarif Réglementé;76.11;88.48
TGV INOUI;ANGOULEME;87583005;RUFFEC CHARENTE;87583849;2;Tarif Normal;5.1;12.6
TGV INOUI;BIGANOS FACTURE;87582478;LIBOURNE;87584052;2;Tarif Avantage;4.9;12.6
TGV INOUI;AVIGNON CENTRE;87765008;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Avantage;17.5;89.0
TGV INOUI;CAMBRAI;87345520;VALENCIENNES;87343004;2;Tarif Normal;5.1;12.6
TGV INOUI;NIMES;87775007;ORANGE;87765107;2;Tarif Avantage;4.9;12.6
TGV INOUI;LE MANS;87396002;ANNECY;87746008;2;Tarif Avantage;17.5;89.0
TGV INOUI;ETAPLES LE TOUQUET;87317065;CALAIS FRETHUN;87281071;2;Tarif Normal;12.1;12.6
TGV INOUI;TOURS;87571000;CHATELLERAULT;87575142;2;Tarif Avantage;4.9;12.6
TGV INOUI;LILLE FLANDRES;87286005;LE CREUSOT - MONTCEAU TGV;87694109;2;Tarif Avantage;17.5;89.0
TGV INOUI;QUIMPERLE;87476317;QUIMPER;87474098;2;Tarif Réglementé;12.67;12.67
TGV INOUI;BELLEGARDE GARE;87745000;EVIAN LES BAINS;87745679;2;Tarif Avantage;6.3;12.6
TGV INOUI;MASSY PALAISEAU;87393579;EVIAN LES BAINS;87745679;2;Tarif Avantage;17.5;89.0
TGV INOUI;MORLAIX;87474338;LANDERNEAU;87474239;2;Tarif Normal;8.9;12.7
TGV INOUI;PLOUARET TREGOR;87473181;LANDERNEAU;87474239;2;Tarif Avantage;9.7;12.6
TGV INOUI;MASSY TGV;87393702;ANNEMASSE;87745497;2;Tarif Avantage;17.5;89.0
TGV INOUI;ORTHEZ;87672253;LOURDES;87671339;2;Tarif Réglementé;12.77;12.77
TGV INOUI;DAX;87673202;ST JEAN DE LUZ CIBOURE;87677120;2;Tarif Avantage;4.9;12.9
TGV INOUI;MEUSE TGV;87147322;LIBOURNE;87584052;2;Tarif Avantage;17.5;89.0
TGV INOUI;LE MANS;87396002;SABLE SUR SARTHE;87396408;2;Tarif Réglementé;12.87;12.87
TGV INOUI;NANTES;87481002;REDON;87471300;2;Tarif Avantage;4.9;12.9
TGV INOUI;NANCY;87141002;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Avantage;17.5;89.0
TGV INOUI;VITRY LE FRANCOIS GARE;87174276;BAR LE DUC;87175042;2;Tarif Réglementé;12.87;12.87
TGV INOUI;ANNECY;87746008;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Avantage;5.7;12.9
TGV INOUI;NIMES;87775007;SELESTAT;87214056;2;Tarif Avantage;17.5;89.0
TGV INOUI;MONACO MONTE CARLO;87756403;ST RAPHAEL VALESCURE;87757526;2;Tarif Avantage;4.9;12.9
TGV INOUI;BIGANOS FACTURE;87582478;MORCENX;87673103;2;Tarif Avantage;5.7;12.9
TGV INOUI;PARIS GARE DE LYON;87686006;ANNEMASSE;87745497;2;Tarif Avantage;17.5;89.0
TGV INOUI;CULOZ;87741074;BOURG EN BRESSE;87743005;2;Tarif Avantage;5.7;12.9
TGV INOUI;BORDEAUX ST JEAN;87581009;MARMANDE;87586545;2;Tarif Avantage;5.7;12.9
TGV INOUI;PARIS GARE DE LYON;87686006;THONON LES BAINS;87745646;2;Tarif Avantage;17.5;89.0
TGV INOUI;CULOZ;87741074;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Avantage;5.7;12.9
TGV INOUI;CHATEAUROUX;87597005;LA SOUTERRAINE;87592378;2;Tarif Avantage;5.7;12.9
TGV INOUI;AIX EN PROVENCE TGV;87319012;BELLEGARDE GARE;87745000;2;Tarif Normal;20.5;89.0
TGV INOUI;BAYEUX;87444067;CARENTAN;87447243;2;Tarif Réglementé;12.97;12.97
TGV INOUI;GUINGAMP;87473207;LANNION;87473223;2;Tarif Normal;9.2;12.9
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;ARRAS;87342014;2;Tarif Normal;20.5;89.0
TGV INOUI;ONVILLE;87192435;THIONVILLE;87191007;2;Tarif Réglementé;12.97;12.97
TGV INOUI;DUNKERQUE;87281006;LILLE FLANDRES;87286005;2;Tarif Avantage;12.2;12.9
TGV INOUI;MARSEILLE ST CHARLES;87751008;BELLEGARDE GARE;87745000;2;Tarif Normal;20.5;89.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;MONTBELIARD VILLE;87184523;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;LE MANS;87396002;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;MASSY TGV;87393702;NANCY;87141002;2;Tarif Normal;20.5;89.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;SELESTAT;87214056;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;BESANCON VIOTTE;87718007;DOLE VILLE;87713412;2;Tarif Normal;12.1;13.1
TGV INOUI;NANCY;87141002;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;20.5;89.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;BELLEGARDE GARE;87745000;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;DIJON VILLE;87713040;DOLE VILLE;87713412;2;Tarif Normal;12.1;13.1
TGV INOUI;PARIS GARE DE LYON;87686006;PONTARLIER;87715003;2;Tarif Normal;20.5;89.0
TGV INOUI;MONTBARD;87713131;MASSY PALAISEAU;87393579;2;Tarif Elève - Etudiant - Apprenti;13.2;13.2
TGV INOUI;CLUSES  74;87746370;ANNEMASSE;87745497;2;Tarif Normal;5.1;13.2
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;TOULON;87755009;2;Tarif Normal;25.5;89.0
TGV INOUI;BLOIS-CHAMBORD;87574004;ST PIERRE DES CORPS;87571240;2;Tarif Réglementé;13.28;13.28
TGV INOUI;MONTBARD;87713131;MASSY TGV;87393702;2;Tarif Elève - Etudiant - Apprenti;13.2;13.2
TGV INOUI;CULMONT CHALINDREY;87142125;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;25.5;89.0
TGV INOUI;EVREUX  NORMANDIE;87387001;LISIEUX;87444265;2;Tarif Avantage;5.7;13.3
TGV INOUI;MONTBARD;87713131;VERSAILLES CHANTIERS;87393009;2;Tarif Elève - Etudiant - Apprenti;13.2;13.2
TGV INOUI;PARIS NORD;87271007;BOURG EN BRESSE;87743005;2;Tarif Réglementé;70.94;89.49
TGV INOUI;CROIX WASQUEHAL;87286716;ARRAS;87342014;2;Tarif Avantage;7.8;13.3
TGV INOUI;CANNES;87757625;MENTON;87756486;2;Tarif Réglementé;13.28;13.28
TGV INOUI;AVIGNON TGV;87318964;CULMONT CHALINDREY;87142125;2;Tarif Réglementé;72.06;89.49
TGV INOUI;AGDE;87781278;NARBONNE;87781104;2;Tarif Réglementé;13.48;13.48
TGV INOUI;STRASBOURG;87212027;SARREBOURG;87215012;2;Tarif Avantage;5.7;13.3
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;SELESTAT;87214056;2;Tarif Réglementé;72.06;89.49
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ANNECY;87746008;2;Tarif Réglementé;13.48;13.48
TGV INOUI;LE TEIL;87764472;ORANGE;87765107;2;Tarif Normal;5.1;13.4
TGV INOUI;MEUSE TGV;87147322;VENDOME VILLIERS SUR LOIR;87571216;2;Tarif Réglementé;77.13;89.49
TGV INOUI;MONTELIMAR GARE SNCF;87764001;ORANGE;87765107;2;Tarif Réglementé;13.48;13.48
TGV INOUI;ONVILLE;87192435;THIONVILLE;87191007;2;Tarif Normal;5.1;13.4
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;15.0;90.0
TGV INOUI;BETHUNE;87342006;ST OMER;87281444;2;Tarif Réglementé;13.58;13.58
TGV INOUI;VALENCE VILLE;87761007;MONTELIMAR GARE SNCF;87764001;2;Tarif Normal;5.1;13.4
TGV INOUI;BESANCON VIOTTE;87718007;LILLE EUROPE;87223263;2;Tarif Avantage;17.5;90.0
TGV INOUI;NIORT;87485300;POITIERS;87575001;2;Tarif Avantage;4.9;13.6
TGV INOUI;DAX;87673202;BAYONNE;87673004;2;Tarif Réglementé;13.48;13.48
TGV INOUI;BESANCON VIOTTE;87718007;LILLE FLANDRES;87286005;2;Tarif Avantage;17.5;90.0
TGV INOUI;MORCENX;87673103;ST JEAN DE LUZ CIBOURE;87677120;2;Tarif Avantage;5.7;13.6
TGV INOUI;NEUFCHATEAU;87141291;TOUL;87141044;2;Tarif Normal;5.1;13.5
TGV INOUI;GRENOBLE;87747006;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Avantage;17.5;90.0
TGV INOUI;RENNES;87471003;ST MALO;87478107;2;Tarif Avantage;9.6;13.6
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;NIMES PONT DU GARD;87703975;2;Tarif Réglementé;13.58;13.58
TGV INOUI;LILLE EUROPE;87223263;AURAY;87476200;2;Tarif Avantage;17.5;90.0
TGV INOUI;ROSPORDEN;87474155;AURAY;87476200;2;Tarif Avantage;9.6;13.6
TGV INOUI;NIMES;87775007;SETE;87773200;2;Tarif Avantage;4.9;13.6
TGV INOUI;LILLE EUROPE;87223263;BESANCON - F COMTE TGV;87300863;2;Tarif Avantage;17.5;90.0
TGV INOUI;DIJON VILLE;87713040;MOUCHARD;87718833;2;Tarif Avantage;12.2;13.6
TGV INOUI;BAYEUX;87444067;VALOGNES;87447284;2;Tarif Avantage;5.7;13.6
TGV INOUI;LILLE EUROPE;87223263;NIORT;87485300;2;Tarif Avantage;17.5;90.0
TGV INOUI;LILLE FLANDRES;87286005;ARRAS;87342014;2;Tarif Réglementé;13.88;13.88
TGV INOUI;ORTHEZ;87672253;MORCENX;87673103;2;Tarif Avantage;5.7;13.6
TGV INOUI;CHALON SUR SAONE;87725002;SETE;87773200;2;Tarif Normal;20.5;90.0
TGV INOUI;CHERBOURG;87444877;CARENTAN;87447243;2;Tarif Réglementé;13.99;13.99
TGV INOUI;VENDOME;87574558;ST PIERRE DES CORPS;87571240;2;Tarif Avantage;5.7;13.6
TGV INOUI;DIJON VILLE;87713040;AVIGNON CENTRE;87765008;2;Tarif Normal;20.5;90.0
TGV INOUI;HAZEBROUCK;87286302;LILLE EUROPE;87223263;2;Tarif Normal;6.1;14.0
TGV INOUI;MACON VILLE;87725689;CHALON SUR SAONE;87725002;2;Tarif Réglementé;13.78;13.78
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;CHALON SUR SAONE;87725002;2;Tarif Normal;20.5;90.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;TGV HAUTE PICARDIE;87313882;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;METZ VILLE;87192039;TOUL;87141044;2;Tarif Normal;5.1;13.9
TGV INOUI;NIMES;87775007;BEAUNE;87713545;2;Tarif Normal;20.5;90.0
TGV INOUI;AGDE;87781278;MONTELIMAR GARE SNCF;87764001;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AGEN;87586008;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Avantage;4.9;14.0
TGV INOUI;CARCASSONNE;87615286;BEAUNE;87713545;2;Tarif Normal;25.5;90.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;ST RAPHAEL VALESCURE;87757526;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;VALOGNES;87447284;LISON;87447219;2;Tarif Normal;6.1;14.0
TGV INOUI;CARCASSONNE;87615286;CHALON SUR SAONE;87725002;2;Tarif Normal;25.5;90.0
TGV INOUI;ANCENIS;87481192;LES SABLES D'OLONNE;87486449;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AIX LES BAINS - LE REVARD;87741132;SALLANCHES-COMBLOUX-MEGEVE;87746438;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MACON VILLE;87725689;NARBONNE;87781104;2;Tarif Normal;25.5;90.0
TGV INOUI;ANGERS ST LAUD;87484006;LA BAULE ESCOUBLAC;87481754;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANCENIS;87481192;LA BAULE ESCOUBLAC;87481754;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MEUSE TGV;87147322;VENDOME VILLIERS SUR LOIR;87571216;2;Tarif Normal;25.5;90.0
TGV INOUI;ANGERS ST LAUD;87484006;RENNES;87471003;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGERS ST LAUD;87484006;PORNICHET;87481747;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;SAVENAY;87481838;2;Tarif Réglementé;67.9;90.5
TGV INOUI;ANGOULEME;87583005;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGERS ST LAUD;87484006;REDON;87471300;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;COLMAR;87182014;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Réglementé;73.78;90.5
TGV INOUI;ARLES;87753657;ST PERAY;87761494;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGERS ST LAUD;87484006;SAVENAY;87481838;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;EPINAL;87144006;PARIS GARE DE LYON;87686006;2;Tarif Réglementé;74.9;90.5
TGV INOUI;AVIGNON CENTRE;87765008;AIX EN PROVENCE TGV;87319012;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGERS ST LAUD;87484006;VENDOME VILLIERS SUR LOIR;87571216;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;PARIS EST;87113001;SARREBOURG;87215012;2;Tarif Réglementé;74.9;90.5
TGV INOUI;AVIGNON CENTRE;87765008;MARSEILLE BLANCARDE;87751081;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGOULEME;87583005;FUTUROSCOPE;87324095;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;PARIS GARE DE LYON;87686006;SAVERNE;87212225;2;Tarif Réglementé;74.9;90.5
TGV INOUI;AVIGNON TGV;87318964;BEZIERS;87781005;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANNECY;87746008;BOURG EN BRESSE;87743005;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;PORNICHET;87481747;MARNE LA VALLEE CHESSY;87111849;2;Tarif Réglementé;75.1;90.5
TGV INOUI;BESANCON VIOTTE;87718007;BOURG EN BRESSE;87743005;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AVIGNON TGV;87318964;MARSEILLE ST CHARLES;87751008;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BESANCON VIOTTE;87718007;AIX EN PROVENCE TGV;87319012;2;Tarif Avantage;14.3;91.0
TGV INOUI;BIGANOS FACTURE;87582478;ST JEAN DE LUZ CIBOURE;87677120;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BAYEUX;87444067;EVREUX  NORMANDIE;87387001;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;BESANCON - F COMTE TGV;87300863;2;Tarif Avantage;14.3;91.0
TGV INOUI;BREAUTE BEUZEVILLE;87413344;MANTES LA JOLIE TGV;87514596;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BELFORT VILLE;87184002;MOUCHARD;87718833;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Avantage;14.3;91.0
TGV INOUI;BRIVE LA GAILLARDE;87594002;LA SOUTERRAINE;87592378;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BESANCON VIOTTE;87718007;CHALON SUR SAONE;87725002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MULHOUSE VILLE;87182063;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Avantage;14.3;91.0
TGV INOUI;CARCASSONNE;87615286;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BESANCON VIOTTE;87718007;MONTBARD;87713131;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANNECY;87746008;ARRAS;87342014;2;Tarif Avantage;17.5;91.0
TGV INOUI;CARCASSONNE;87615286;SETE;87773200;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BESANCON VIOTTE;87718007;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ARRAS;87342014;LE CREUSOT - MONTCEAU TGV;87694109;2;Tarif Avantage;17.5;91.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;BOURG EN BRESSE;87743005;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BORDEAUX ST JEAN;87581009;LYON PART DIEU;87723197;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BESANCON - F COMTE TGV;87300863;TOULON;87755009;2;Tarif Avantage;17.5;91.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BORDEAUX ST JEAN;87581009;LYON PERRACHE;87722025;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BORDEAUX ST JEAN;87581009;MASSY TGV;87393702;2;Tarif Avantage;17.5;91.0
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;MARNE LA VALLEE CHESSY;87111849;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BORDEAUX ST JEAN;87581009;RUFFEC CHARENTE;87583849;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BORDEAUX ST JEAN;87581009;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;2;Tarif Avantage;17.5;91.0
TGV INOUI;COLMAR;87182014;BESANCON - F COMTE TGV;87300863;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BOULOGNE VILLE;87317586;LILLE EUROPE;87223263;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;COLMAR;87182014;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Avantage;17.5;91.0
TGV INOUI;COLMAR;87182014;BOURG EN BRESSE;87743005;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CANNES;87757625;TOULON;87755009;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;COLMAR;87182014;NIMES;87775007;2;Tarif Avantage;17.5;91.0
TGV INOUI;CULMONT CHALINDREY;87142125;NANCY;87141002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CARCASSONNE;87615286;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DUNKERQUE;87281006;LANDRY;87741777;2;Tarif Avantage;17.5;91.0
TGV INOUI;DIJON VILLE;87713040;MACON LOCHE TGV;87725705;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CARCASSONNE;87615286;PERPIGNAN;87784009;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DUNKERQUE;87281006;MODANE;87742007;2;Tarif Avantage;17.5;91.0
TGV INOUI;DIJON VILLE;87713040;MACON VILLE;87725689;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CARENTAN;87447243;LISIEUX;87444265;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DUNKERQUE;87281006;SALLANCHES-COMBLOUX-MEGEVE;87746438;2;Tarif Avantage;17.5;91.0
TGV INOUI;ETAPLES LE TOUQUET;87317065;LILLE EUROPE;87223263;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CHALONS EN CHAMPAGNE;87174003;THIONVILLE;87191007;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DUNKERQUE;87281006;ST MICHEL VALLOIRE;87742361;2;Tarif Avantage;17.5;91.0
TGV INOUI;GROISY THORENS LA CAILLE;87746248;BOURG EN BRESSE;87743005;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DAX;87673202;LOURDES;87671339;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGERS ST LAUD;87484006;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Normal;20.5;91.0
TGV INOUI;JUVISY TGV;87496695;LES AUBRAIS;87543017;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DIJON VILLE;87713040;PONTARLIER;87715003;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGERS ST LAUD;87484006;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;20.5;91.0
TGV INOUI;LA ROCHE SUR FORON;87746305;BOURG EN BRESSE;87743005;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DUNKERQUE;87281006;TGV HAUTE PICARDIE;87313882;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGERS ST LAUD;87484006;PARIS AUSTERLITZ;87547000;2;Tarif Normal;20.5;91.0
TGV INOUI;LAVAL;87478404;REDON;87471300;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;JUVISY;87545244;LES AUBRAIS;87543017;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGERS ST LAUD;87484006;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;2;Tarif Normal;20.5;91.0
TGV INOUI;LE HAVRE;87413013;MANTES LA JOLIE TGV;87514596;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LA ROCHELLE VILLE;87485003;FUTUROSCOPE;87324095;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DIJON VILLE;87713040;CAEN;87444000;2;Tarif Normal;20.5;91.0
TGV INOUI;LE MANS;87396002;RENNES;87471003;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LANNION;87473223;RENNES;87471003;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DIJON VILLE;87713040;CHERBOURG;87444877;2;Tarif Normal;20.5;91.0
TGV INOUI;LE TEIL;87764472;LYON PART DIEU;87723197;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LE TEIL;87764472;MIRAMAS;87753004;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LORRAINE TGV;87142109;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Normal;20.5;91.0
TGV INOUI;LE TEIL;87764472;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LILLE EUROPE;87223263;BETHUNE;87342006;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MASSY TGV;87393702;LORRAINE TGV;87142109;2;Tarif Normal;20.5;91.0
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;LANDRY;87741777;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LYON PART DIEU;87723197;MONTELIMAR GARE SNCF;87764001;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;LE CREUSOT - MONTCEAU TGV;87694109;2;Tarif Normal;25.5;91.0
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LYON PERRACHE;87722025;BEAUNE;87713545;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;ALBERTVILLE;87741645;2;Tarif Normal;25.5;91.0
TGV INOUI;LISON;87447219;BERNAY;87444299;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;CHALON SUR SAONE;87725002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;METZ VILLE;87192039;MACON VILLE;87725689;2;Tarif Normal;25.5;91.0
TGV INOUI;LYON PART DIEU;87723197;AIX LES BAINS - LE REVARD;87741132;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;LONS LE SAUNIER;87718239;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;LONS LE SAUNIER;87718239;2;Tarif Réglementé;72.06;91.52
TGV INOUI;LYON PART DIEU;87723197;LONS LE SAUNIER;87718239;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MANTES LA JOLIE TGV;87514596;LISIEUX;87444265;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;PARIS EST;87113001;ST DIE DES VOSGES;87144014;2;Tarif Réglementé;78.04;91.52
TGV INOUI;LYON PERRACHE;87722025;BELLEGARDE GARE;87745000;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MANTES LA JOLIE TGV;87514596;YVETOT;87413385;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CULOZ;87741074;PARIS NORD;87271007;2;Tarif Réglementé;78.14;91.52
TGV INOUI;LYON PERRACHE;87722025;CHALON SUR SAONE;87725002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MARMANDE;87586545;TOULOUSE MATABIAU;87611004;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;NURIEUX;87743351;PARIS EST;87113001;2;Tarif Réglementé;78.14;91.52
TGV INOUI;LYON PERRACHE;87722025;MONTELIMAR GARE SNCF;87764001;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
